datetime,temperature,humidity,co2_concentration,average_co2_last_hour,average_temperature_last_hour,average_humidity_last_hour,current_value_minus_average_last_hour_co2,current_value_minus_average_last_hour_temperature,current_value_minus_average_last_hour_humidity,current_value_minus_last_15_min_co2,current_value_minus_last_15_min_temperature,current_value_minus_last_15_min_humidity,room_number,hour_of_the_day,day_number_of_the_week,day_of_year,floor_area,occupancy
02-02-23 11:45 ,27.535315361126496,56.14702075458587,1523.9511620758726,1523.9511620758726,27.535315361126496,56.14702075458587,0.0,0.0,0.0,0.0,0.0,0.0,0,11,6,33,10,0
02-02-23 11:45 ,28.294696466034075,56.895561833478546,1525.7047814510822,1256.2450267758409,26.555576079629084,54.57968887512576,269.45975467524136,1.7391203864049913,2.3158729583527844,272.55219879960487,2.427269407212222,3.503315493887314,0,11,6,33,10,0
02-02-23 11:45 ,28.40280813658878,56.779701631047445,1525.3352131019626,1255.136570471308,26.50388909202326,55.644753194299284,270.1986426306546,1.8989190445655204,1.1349484367481608,271.78022297871144,1.9239144207801537,1.0402694166524071,0,11,6,33,10,0
02-02-23 11:45 ,27.2,56.4,1524.0,1523.98,27.22,56.37,0.0,0.0,0.0,0.0,0.0,0.0,0,11,6,33,10,0
02-02-23 11:46 ,26.178277147894836,57.426237041160405,1517.6635537754248,1322.680844288741,26.66015230190535,54.98927630720049,194.98270948668392,-0.4818751540105133,2.436960733959914,-8.04122767565741,-2.11641931813924,0.5306752076818597,0,11,6,33,10,0
02-02-23 11:46 ,27.605642889345226,56.06689885840936,1518.7481938817778,1518.7481938817778,27.605642889345226,56.06689885840936,0.0,0.0,0.0,-5.202968194094865,0.0703275282187299,-0.08012189617650733,0,11,6,33,10,0
02-02-23 11:46 ,27.284727383520174,58.83243131548098,1518.293312759539,1321.9704604041788,27.044165179631555,56.00384106101503,196.32285235536028,0.2405622038886186,2.8285902544659507,-7.04190034242356,-1.1180807530686074,2.0527296844335368,0,11,6,33,10,0
02-02-23 11:46 ,27.1,56.7,1518.1,1518.13,27.06,56.73,0.0,0.0,0.0,-5.85,-0.17,-0.17,0,11,6,33,10,0
02-02-23 11:48 ,27.347020179158797,57.66524606753129,1498.8635312059746,1498.8635312059746,27.347020179158797,57.66524606753129,0.0,0.0,0.0,-19.884662675803156,-0.25862271018642957,1.5983472091219326,0,11,6,33,10,0
02-02-23 11:48 ,25.07166382068133,58.20104727856802,1496.8113991707307,1388.4363738008522,26.439872363851276,55.26321511312464,108.37502536987859,-1.3682085431699456,2.937832165443382,-20.85215460469408,-1.1066133272135055,0.774810237407614,0,11,6,33,10,0
02-02-23 11:48 ,26.771977471342638,57.71928561941692,1497.8194060871833,1388.1226120094389,27.059127025539702,56.90361519782952,109.69679407774447,-0.28714955419706456,0.8156704215874058,-20.473906672355724,-0.5127499121775365,-1.113145696064059,0,11,6,33,10,0
02-02-23 11:48 ,26.8,57.1,1498.8,1498.79,26.82,57.15,0.0,0.0,0.0,-11.55,-0.11,-0.11,0,11,6,33,10,0
02-02-23 11:49 ,27.799773765969103,55.876985230149316,1460.8887052949588,1448.3330792621787,26.353016123358024,56.478773123199545,12.555626032780083,1.4467576426110789,-0.6017878930502292,-35.922693875771984,2.7281099452877733,-2.3240620484187033,0,11,6,33,10,0
02-02-23 11:49 ,26.8,57.3,1463.0,1512.81,27.01,56.81,-14.02,-0.19,0.33,-35.8,-0.06,-0.06,0,11,6,33,10,0
02-02-23 11:49 ,26.862154600450726,57.830694366295276,1463.582061931839,1448.750730517984,27.234601676815053,57.2677126950851,14.831331413854969,-0.3724470763643275,0.5629816712101743,-34.23734415534432,0.0901771291080884,0.11140874687835378,0,11,6,33,10,0
02-02-23 11:49 ,26.63521035390937,57.289307019110424,1462.3160877996581,1462.3160877996581,26.63521035390937,57.289307019110424,0.0,0.0,0.0,-36.54744340631646,-0.7118098252494285,-0.375939048420868,0,11,6,33,10,0
02-02-23 11:51 ,26.6,57.6,1267.8,1458.24,26.79,57.25,-97.39,-0.15,0.26,-93.0,-0.06,-0.06,0,11,6,33,10,0
02-02-23 11:51 ,28.303733154128153,58.80415427036044,1266.4700378908967,1500.267109923049,26.836102800144836,57.09995784583907,-233.7970720321523,1.467630353983317,1.7041964245213705,-194.41866740406203,0.5039593881590498,2.927169040211126,0,11,6,33,10,0
02-02-23 11:51 ,23.917972090995598,55.543090413681,1267.5818552554367,1501.2574984701312,27.33041689797558,57.79052823306015,-233.67564321469445,-3.412444806979984,-2.247437819379151,-196.00020667640229,-2.9441825094551284,-2.287603952614276,0,11,6,33,10,0
